"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run"
"Transboundary","Chinook",1010,"Stikine-Early Timing",1997,NA,6089,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",1998,NA,5628,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",1999,NA,4940,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2000,NA,6739,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2001,NA,9970,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2002,NA,7972,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2003,NA,6760,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2004,NA,16631,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2005,NA,7484,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2006,NA,3945,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2007,NA,574,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2008,NA,2802,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2009,NA,2344,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2010,NA,1278,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2011,NA,1252,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2012,NA,771,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2013,NA,1061,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2014,NA,738,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2015,NA,1003,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2016,NA,1359,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2017,NA,739,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2018,NA,883,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2019,NA,56,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2020,NA,1416,NA
"Transboundary","Chinook",1010,"Stikine-Early Timing",2021,NA,1567,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1977,NA,290,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1979,NA,2118,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1980,NA,1960,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1981,NA,1852,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1982,NA,1690,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1983,NA,453,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1985,NA,1490,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1986,NA,1400,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1987,NA,1390,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1988,NA,4384,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1990,NA,2134,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1991,NA,2445,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1992,NA,1891,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1993,NA,4010,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1994,NA,2422,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1995,NA,696,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1996,NA,32490,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1997,NA,31769,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1998,NA,28720,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",1999,NA,23716,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2000,NA,30301,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2001,NA,66646,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2002,NA,53983,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2003,NA,43022,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2004,NA,52538,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2005,NA,63373,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2006,NA,40181,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2007,NA,25069,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2008,NA,26284,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2009,NA,15118,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2010,NA,18312,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2011,NA,17652,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2012,NA,27542,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2013,NA,20154,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2014,NA,27701,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2015,NA,25855,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2016,NA,13789,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2017,NA,7938,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2018,NA,8768,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2019,NA,14150,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2020,NA,10142,NA
"Transboundary","Chinook",1011,"Stikine-Late Timing",2021,NA,8558,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1975,NA,289,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1976,NA,765,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1977,NA,668,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1978,NA,645,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1979,NA,866,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1980,NA,1689,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1981,NA,3277,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1982,NA,1604,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1983,NA,687,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1984,NA,1127,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1985,NA,3014,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1986,NA,2218,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1987,NA,1589,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1988,NA,1844,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1989,NA,2510,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1990,NA,2650,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1991,NA,2809,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1992,NA,2902,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1993,NA,3639,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1994,NA,3605,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1995,NA,3586,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1996,NA,8426,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1997,NA,5246,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1998,NA,2427,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",1999,NA,1280,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2000,NA,1370,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2001,NA,1619,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2002,NA,2125,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2003,NA,1941,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2004,NA,3729,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2005,NA,1004,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2006,NA,1549,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2007,NA,480,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2008,NA,2098,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2009,NA,1450,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2010,NA,1707,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2011,NA,1237,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2012,NA,852,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2013,NA,693,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2014,NA,497,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2015,NA,901,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2016,NA,535,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2017,NA,171,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2018,NA,631,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2019,NA,1231,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2020,NA,505,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2021,NA,245,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",2022,NA,543,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1976,NA,961,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1977,NA,1153,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1978,NA,1040,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1979,NA,1180,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1980,NA,1355,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1981,NA,1399,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1982,NA,676,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1983,NA,407,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1984,NA,895,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1985,NA,1981,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1986,NA,2077,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1987,NA,1330,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1988,NA,3303,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1989,NA,43905,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1990,NA,55430,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1991,NA,54856,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1992,NA,60161,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1993,NA,71144,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1994,NA,52368,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1995,NA,36785,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1996,NA,86149,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1997,NA,120385,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1998,NA,33459,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",1999,NA,19418,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2000,NA,39695,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2001,NA,51581,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2002,NA,60148,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2003,NA,41964,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2004,NA,81209,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2005,NA,48294,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2006,NA,52613,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2007,NA,17943,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2008,NA,30836,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2009,NA,30838,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2010,NA,35775,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2011,NA,24243,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2012,NA,20740,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2013,NA,19886,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2014,NA,26764,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2015,NA,27070,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2016,NA,11202,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2017,NA,8915,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2018,NA,7601,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2019,NA,12259,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2020,NA,16582,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2021,NA,12283,NA
"Transboundary","Chinook",1008,"Taku-Late Timing",2022,NA,13707,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1975,NA,1800,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1976,NA,3000,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1977,NA,3850,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1978,NA,1620,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1979,NA,2110,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1980,NA,4500,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1981,NA,5110,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1982,NA,2533,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1983,NA,968,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1984,NA,1887,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1985,NA,2647,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1986,NA,3868,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1987,NA,2906,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1988,NA,4500,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1989,NA,5141,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1990,NA,7917,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1991,NA,5610,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1992,NA,5750,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1993,NA,6490,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1994,NA,4792,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1995,NA,3943,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1996,NA,7720,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1997,NA,6095,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1998,NA,2720,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",1999,NA,1900,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2000,NA,2907,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2001,NA,1552,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2002,NA,4066,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2003,NA,2126,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2004,NA,4091,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2005,NA,1213,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2006,NA,1900,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2008,NA,1437,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2009,NA,1698,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2010,NA,1730,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2011,NA,1380,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2012,NA,1300,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2013,NA,1623,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2014,NA,1040,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2015,NA,1340,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2016,NA,800,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2017,NA,301,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2018,NA,765,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2019,NA,1070,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2020,NA,1249,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2021,NA,1034,NA
"Transboundary","Chinook",1007,"Taku-Mid Timing",2022,NA,1263,NA
"Transboundary","Coho",1013,"Alsek",1976,NA,1572,NA
"Transboundary","Coho",1013,"Alsek",1977,NA,2758,NA
"Transboundary","Coho",1013,"Alsek",1978,NA,30,NA
"Transboundary","Coho",1013,"Alsek",1979,NA,175,NA
"Transboundary","Coho",1013,"Alsek",1980,NA,704,NA
"Transboundary","Coho",1013,"Alsek",1981,NA,1170,NA
"Transboundary","Coho",1013,"Alsek",1982,NA,189,NA
"Transboundary","Coho",1013,"Alsek",1983,NA,303,NA
"Transboundary","Coho",1013,"Alsek",1984,NA,1402,NA
"Transboundary","Coho",1013,"Alsek",1985,NA,350,NA
"Transboundary","Coho",1013,"Alsek",1986,NA,71,NA
"Transboundary","Coho",1013,"Alsek",1987,NA,202,NA
"Transboundary","Coho",1013,"Alsek",1988,NA,2774,NA
"Transboundary","Coho",1013,"Alsek",1989,NA,2219,NA
"Transboundary","Coho",1013,"Alsek",1990,NA,315,NA
"Transboundary","Coho",1013,"Alsek",1991,NA,8478,NA
"Transboundary","Coho",1013,"Alsek",1992,NA,1145,NA
"Transboundary","Coho",1013,"Alsek",1993,NA,788,NA
"Transboundary","Coho",1013,"Alsek",1994,NA,1232,NA
"Transboundary","Coho",1013,"Alsek",1995,NA,3564,NA
"Transboundary","Coho",1013,"Alsek",1996,NA,3465,NA
"Transboundary","Coho",1013,"Alsek",1997,NA,302,NA
"Transboundary","Coho",1013,"Alsek",1998,NA,1961,NA
"Transboundary","Coho",1013,"Alsek",2001,NA,748,NA
"Transboundary","Coho",1013,"Alsek",2002,NA,9921,NA
"Transboundary","Coho",1013,"Alsek",2003,NA,3689,NA
"Transboundary","Coho",1013,"Alsek",2004,NA,750,NA
"Transboundary","Coho",1013,"Alsek",2005,NA,683,NA
"Transboundary","Coho",1013,"Alsek",2006,NA,420,NA
"Transboundary","Coho",1013,"Alsek",2007,NA,300,NA
"Transboundary","Coho",1013,"Alsek",2008,NA,4275,NA
"Transboundary","Coho",1013,"Alsek",2009,NA,424,NA
"Transboundary","Coho",1013,"Alsek",2010,NA,2365,NA
"Transboundary","Coho",1013,"Alsek",2011,NA,2119,NA
"Transboundary","Coho",1013,"Alsek",2012,NA,1272,NA
"Transboundary","Coho",1013,"Alsek",2013,NA,7322,NA
"Transboundary","Coho",1013,"Alsek",2014,NA,341,NA
"Transboundary","Coho",1013,"Alsek",2015,NA,1810,NA
"Transboundary","Coho",1013,"Alsek",2016,NA,2141,NA
"Transboundary","Coho",1013,"Alsek",2017,NA,966,NA
"Transboundary","Coho",1013,"Alsek",2018,NA,728,NA
"Transboundary","Coho",1013,"Alsek",2019,NA,2187,NA
"Transboundary","Coho",1017,"Lower Stikine",1984,NA,517,NA
"Transboundary","Coho",1017,"Lower Stikine",1985,NA,3870,NA
"Transboundary","Coho",1017,"Lower Stikine",1988,NA,704,NA
"Transboundary","Coho",1017,"Lower Stikine",1989,NA,3924,NA
"Transboundary","Coho",1017,"Lower Stikine",1990,NA,3040,NA
"Transboundary","Coho",1017,"Lower Stikine",1991,NA,2956,NA
"Transboundary","Coho",1017,"Lower Stikine",1992,NA,3688,NA
"Transboundary","Coho",1017,"Lower Stikine",1993,NA,530,NA
"Transboundary","Coho",1017,"Lower Stikine",1994,NA,3725,NA
"Transboundary","Coho",1017,"Lower Stikine",1995,NA,3752,NA
"Transboundary","Coho",1017,"Lower Stikine",1996,NA,3245,NA
"Transboundary","Coho",1017,"Lower Stikine",1997,NA,1057,NA
"Transboundary","Coho",1017,"Lower Stikine",1998,NA,1093,NA
"Transboundary","Coho",1017,"Lower Stikine",2002,NA,12646,NA
"Transboundary","Coho",1017,"Lower Stikine",2004,NA,3000,NA
"Transboundary","Coho",1017,"Lower Stikine",2005,NA,3199,NA
"Transboundary","Coho",1017,"Lower Stikine",2006,NA,2213,NA
"Transboundary","Coho",1017,"Lower Stikine",2007,NA,1557,NA
"Transboundary","Coho",1017,"Lower Stikine",2008,NA,1147,NA
"Transboundary","Coho",1017,"Lower Stikine",2009,NA,2275,NA
"Transboundary","Coho",1017,"Lower Stikine",2010,NA,1751,NA
"Transboundary","Coho",1017,"Lower Stikine",2011,NA,2543,NA
"Transboundary","Coho",1017,"Lower Stikine",2012,NA,339,NA
"Transboundary","Coho",1017,"Lower Stikine",2013,NA,1640,NA
"Transboundary","Coho",1017,"Lower Stikine",2014,NA,1195,NA
"Transboundary","Coho",1017,"Lower Stikine",2015,NA,1181,NA
"Transboundary","Coho",1017,"Lower Stikine",2016,NA,292,NA
"Transboundary","Coho",1017,"Lower Stikine",2017,NA,1656,NA
"Transboundary","Coho",1017,"Lower Stikine",2018,NA,1994,NA
"Transboundary","Coho",1017,"Lower Stikine",2019,NA,398,NA
"Transboundary","Coho",1017,"Lower Stikine",2020,NA,199,NA
"Transboundary","Coho",1017,"Lower Stikine",2021,NA,2456,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1958,NA,7402,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1984,NA,1480,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1985,NA,16742,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1986,NA,4668,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1987,NA,66463,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1988,NA,48656,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1989,NA,64354,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1990,NA,77774,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1991,NA,136767,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1992,NA,92258,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1993,NA,124448,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1994,NA,113366,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1995,NA,69945,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1996,NA,49990,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1997,NA,35035,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1998,NA,66472,NA
"Transboundary","Coho",1034,"Taku-Early Timing",1999,NA,66343,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2000,NA,70147,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2001,NA,107493,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2002,NA,223162,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2003,NA,186755,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2004,NA,139011,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2005,NA,143817,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2006,NA,134053,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2007,NA,82319,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2008,NA,99199,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2009,NA,113716,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2010,NA,141238,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2011,NA,83349,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2012,NA,84847,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2013,NA,78492,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2014,NA,140739,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2015,NA,70361,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2016,NA,99224,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2017,NA,65670,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2018,NA,60678,NA
"Transboundary","Coho",1034,"Taku-Early Timing",2019,NA,95011,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1984,NA,3414,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1986,NA,274,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1988,NA,347,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1990,NA,346,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1994,NA,9433,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1996,NA,113,NA
"Transboundary","Pink",1019,"Transboundary Fjords (even)",1998,NA,5000,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1985,NA,45111,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1987,NA,30332,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1989,NA,4496,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1991,NA,1337,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1993,NA,3,NA
"Transboundary","Pink",1020,"Transboundary Fjords (odd)",1997,NA,234,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1986,NA,2026,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1987,NA,1875,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1988,NA,866,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1989,NA,11258,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1990,NA,7500,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1991,NA,5670,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1992,NA,11485,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1993,NA,3135,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1994,NA,4373,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1995,NA,4041,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1996,NA,1583,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1997,NA,1900,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",1998,NA,826,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2002,NA,98192,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2003,NA,107847,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2004,NA,87959,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2005,NA,56270,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2006,NA,979,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2007,NA,10254,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2009,NA,887,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2010,NA,2305,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2011,NA,355,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2012,NA,1372,NA
"Transboundary","Sockeye",1021,"Alsek (river-type)",2013,NA,129,NA
