"scale","abundance_type","region","species","cuid","cu_name_pse","year","perc_anom"
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1972,76.2
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1973,111.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1974,102.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1975,138.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1976,71.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1977,35.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1978,20.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1979,5.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1980,35
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1981,41.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1982,38.4
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1983,2.3
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1984,11.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1985,18.6
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1986,36.1
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1987,88.2
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1988,148.6
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1989,174
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1990,115.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1991,82.9
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1992,-17.3
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1993,-29.2
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1994,-11.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1995,19.7
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1996,47
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1997,84.2
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1998,117.4
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",1999,74.3
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2000,56
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2001,25.7
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2002,-11.2
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2003,-0.3
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2004,25
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2005,33.5
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2006,68.1
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2007,57.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2008,-14.4
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2009,-51
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2010,-59.6
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2011,-61.1
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2012,-58.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2013,-70.9
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2014,-72.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2015,-80
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2016,-83.8
"ConservationUnit","spawner","Skeena","Chum",211,"Lower Skeena",2017,-83.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1954,NA
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1955,NA
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1956,NA
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1957,1416.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1958,781.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1959,641.4
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1960,99.1
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1961,-0.4
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1962,-61.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1963,-85.2
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1964,-73.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1965,-61.4
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1966,-36.2
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1967,-46.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1968,-51.1
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1969,-65.9
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1970,-71.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1971,-75.2
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1972,-69.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1973,-54.9
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1974,-30.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1975,-3.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1976,-39.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1977,-49.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1978,-60.6
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1979,-67
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1980,-62.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1981,18.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1982,136.6
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1983,103.1
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1984,131.1
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1985,151.4
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1986,141.4
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1987,104
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1988,156.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1989,114
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1990,157.9
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1991,251.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1992,148
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1993,97.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1994,50.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1995,5.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1996,-24.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1997,-41.9
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1998,-45.1
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",1999,-47.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2000,-48.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2001,-27.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2002,NA
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2003,112.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2004,123.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2005,124.2
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2006,74.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2007,17.2
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2008,-38.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2009,-49.6
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2010,-56.8
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2011,-53.7
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2012,-39.5
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2013,-44.6
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2014,-42.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2015,-47.6
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2016,-38.3
"ConservationUnit","spawner","Skeena","Chum",214,"Middle Skeena",2017,-45.8
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1954,NA
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1955,NA
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1956,NA
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1957,434.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1958,226
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1959,225
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1960,251.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1961,140.5
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1962,122.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1963,154.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1964,206.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1965,232.8
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1966,249.4
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1967,181.7
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1968,146.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1969,31.5
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1970,10.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1971,2.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1972,-29.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1973,28.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1974,28.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1975,28.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1976,28.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1977,28.1
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1978,9.4
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1979,9.4
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1980,-6.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1981,-6.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1982,-68
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1983,-86.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1984,-79
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1985,-79
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1986,-72.5
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1987,-37.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1988,-48
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1989,-60.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1990,-70.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1991,-70.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1992,-87.8
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1993,-86.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1994,-86.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1995,-79
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1996,-62.2
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1997,-46.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1998,-36.8
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",1999,-25.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2000,-57.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2001,-57.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2002,-72.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2003,-72.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2004,-73.9
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2005,-52.2
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2006,8.5
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2007,8.5
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2008,144.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2009,182.4
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2010,54.7
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2011,54.7
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2012,54.7
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2013,-50.7
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2014,-78.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2015,-78.3
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2016,-69.6
"ConservationUnit","spawner","Skeena","Chum",220,"Skeena Estuary",2017,-52.3
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1954,NA
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1955,NA
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1956,126.9
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1957,136.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1958,248.4
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1959,254.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1960,388.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1961,234.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1962,120.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1963,124.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1964,117.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1965,315
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1966,250.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1967,192.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1968,119.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1969,75.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1970,100.4
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1971,67
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1972,49.4
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1973,2.3
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1974,-23.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1975,-45.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1976,-41.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1977,-46.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1978,-34.4
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1979,-47.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1980,-39.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1981,-38.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1982,-38.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1983,-47.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1984,-38.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1985,-37.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1986,-13.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1987,-10.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1988,-19.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1989,-23.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1990,-17.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1991,29.9
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1992,31.9
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1993,-9
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1994,-6.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1995,-27.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1996,-33.5
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1997,-63.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1998,-53.9
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",1999,-32.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2000,-9.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2001,-11.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2002,-21.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2003,-3.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2004,-13.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2005,-19.3
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2006,-35.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2007,-43.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2008,-55.4
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2009,-45.3
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2010,-25.6
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2011,-14.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2012,-26.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2013,-22.7
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2014,-3.2
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2015,-20.8
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2016,-27.1
"ConservationUnit","spawner","Skeena","Coho",202,"Lower Skeena",2017,-41.3
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1954,NA
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1955,NA
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1956,118.7
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1957,43.5
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1958,19.7
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1959,-12.7
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1960,34
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1961,27.7
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1962,46.4
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1963,-8.3
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1964,-16
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1965,-30.9
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1966,-21.9
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1967,-24.7
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1968,-9.3
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1969,-5
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1970,4.5
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1971,-6.3
"ConservationUnit","spawner","Skeena","Coho",215,"Middle Skeena",1972,5.1
