"region","species","cuid","cu_name_pse","abundance_type","year","perc_anom"
"Nass","Pink",414,"Nass-Portland-Observatory (odd)","spawner",2021,111.3
"Nass","Sockeye",421,"Damdochax","spawner",1982,NA
"Nass","Sockeye",421,"Damdochax","spawner",1983,NA
"Nass","Sockeye",421,"Damdochax","spawner",1984,NA
"Nass","Sockeye",421,"Damdochax","spawner",1985,NA
"Nass","Sockeye",421,"Damdochax","spawner",1986,30.5
"Nass","Sockeye",421,"Damdochax","spawner",1987,8.7
"Nass","Sockeye",421,"Damdochax","spawner",1988,43.4
"Nass","Sockeye",421,"Damdochax","spawner",1989,97.9
"Nass","Sockeye",421,"Damdochax","spawner",1990,51.9
"Nass","Sockeye",421,"Damdochax","spawner",1991,19.4
"Nass","Sockeye",421,"Damdochax","spawner",1992,40.4
"Nass","Sockeye",421,"Damdochax","spawner",1993,86
"Nass","Sockeye",421,"Damdochax","spawner",1994,76.7
"Nass","Sockeye",421,"Damdochax","spawner",1995,34.9
"Nass","Sockeye",421,"Damdochax","spawner",1996,18.1
"Nass","Sockeye",421,"Damdochax","spawner",1997,8.9
"Nass","Sockeye",421,"Damdochax","spawner",1998,9
"Nass","Sockeye",421,"Damdochax","spawner",1999,-13.8
"Nass","Sockeye",421,"Damdochax","spawner",2000,-25.5
"Nass","Sockeye",421,"Damdochax","spawner",2001,-23.6
"Nass","Sockeye",421,"Damdochax","spawner",2002,-47.4
"Nass","Sockeye",421,"Damdochax","spawner",2003,-62.2
"Nass","Sockeye",421,"Damdochax","spawner",2004,-67.3
"Nass","Sockeye",421,"Damdochax","spawner",2005,-67.2
"Nass","Sockeye",421,"Damdochax","spawner",2006,-67.4
"Nass","Sockeye",421,"Damdochax","spawner",2007,-56
"Nass","Sockeye",421,"Damdochax","spawner",2008,-53.8
"Nass","Sockeye",421,"Damdochax","spawner",2009,-42.7
"Nass","Sockeye",421,"Damdochax","spawner",2010,-24.8
"Nass","Sockeye",421,"Damdochax","spawner",2011,-15.8
"Nass","Sockeye",421,"Damdochax","spawner",2012,-17.1
"Nass","Sockeye",421,"Damdochax","spawner",2013,-14.7
"Nass","Sockeye",421,"Damdochax","spawner",2014,3.6
"Nass","Sockeye",421,"Damdochax","spawner",2015,20.1
"Nass","Sockeye",421,"Damdochax","spawner",2016,24.2
"Nass","Sockeye",421,"Damdochax","spawner",2017,40.3
"Nass","Sockeye",421,"Damdochax","spawner",2018,67.5
"Nass","Sockeye",421,"Damdochax","spawner",2019,32.4
"Nass","Sockeye",421,"Damdochax","spawner",2020,38.2
"Nass","Sockeye",421,"Damdochax","spawner",2021,70.5
"Nass","Sockeye",421,"Damdochax","spawner",2022,107.4
"Nass","Sockeye",422,"Fred Wright","spawner",1982,NA
"Nass","Sockeye",422,"Fred Wright","spawner",1983,NA
"Nass","Sockeye",422,"Fred Wright","spawner",1984,NA
"Nass","Sockeye",422,"Fred Wright","spawner",1985,NA
"Nass","Sockeye",422,"Fred Wright","spawner",1986,200.1
"Nass","Sockeye",422,"Fred Wright","spawner",1987,146.7
"Nass","Sockeye",422,"Fred Wright","spawner",1988,157.9
"Nass","Sockeye",422,"Fred Wright","spawner",1989,209.8
"Nass","Sockeye",422,"Fred Wright","spawner",1990,205.6
"Nass","Sockeye",422,"Fred Wright","spawner",1991,84.4
"Nass","Sockeye",422,"Fred Wright","spawner",1992,70
"Nass","Sockeye",422,"Fred Wright","spawner",1993,132.7
"Nass","Sockeye",422,"Fred Wright","spawner",1994,60.9
"Nass","Sockeye",422,"Fred Wright","spawner",1995,-2.8
"Nass","Sockeye",422,"Fred Wright","spawner",1996,-15.4
"Nass","Sockeye",422,"Fred Wright","spawner",1997,-4.8
"Nass","Sockeye",422,"Fred Wright","spawner",1998,-25.6
"Nass","Sockeye",422,"Fred Wright","spawner",1999,4.5
"Nass","Sockeye",422,"Fred Wright","spawner",2000,-11.1
"Nass","Sockeye",422,"Fred Wright","spawner",2001,-4.8
"Nass","Sockeye",422,"Fred Wright","spawner",2002,-12.6
"Nass","Sockeye",422,"Fred Wright","spawner",2003,-17
"Nass","Sockeye",422,"Fred Wright","spawner",2004,-58.6
"Nass","Sockeye",422,"Fred Wright","spawner",2005,-29.4
"Nass","Sockeye",422,"Fred Wright","spawner",2006,-16.9
"Nass","Sockeye",422,"Fred Wright","spawner",2007,-17.9
"Nass","Sockeye",422,"Fred Wright","spawner",2008,-17.9
"Nass","Sockeye",422,"Fred Wright","spawner",2009,-58
"Nass","Sockeye",422,"Fred Wright","spawner",2010,-90.6
"Nass","Sockeye",422,"Fred Wright","spawner",2011,-77.3
"Nass","Sockeye",422,"Fred Wright","spawner",2012,-79.6
"Nass","Sockeye",422,"Fred Wright","spawner",2013,-81.6
"Nass","Sockeye",422,"Fred Wright","spawner",2014,-75.7
"Nass","Sockeye",422,"Fred Wright","spawner",2015,-34
"Nass","Sockeye",422,"Fred Wright","spawner",2016,-24.7
"Nass","Sockeye",422,"Fred Wright","spawner",2017,-13.8
"Nass","Sockeye",422,"Fred Wright","spawner",2018,-19.1
"Nass","Sockeye",422,"Fred Wright","spawner",2019,36.6
"Nass","Sockeye",422,"Fred Wright","spawner",2020,17.1
"Nass","Sockeye",422,"Fred Wright","spawner",2021,-1.2
"Nass","Sockeye",422,"Fred Wright","spawner",2022,-7.8
"Nass","Sockeye",424,"Meziadin","spawner",1982,NA
"Nass","Sockeye",424,"Meziadin","spawner",1983,NA
"Nass","Sockeye",424,"Meziadin","spawner",1984,NA
"Nass","Sockeye",424,"Meziadin","spawner",1985,NA
"Nass","Sockeye",424,"Meziadin","spawner",1986,10.9
"Nass","Sockeye",424,"Meziadin","spawner",1987,-0.7
"Nass","Sockeye",424,"Meziadin","spawner",1988,-7.9
"Nass","Sockeye",424,"Meziadin","spawner",1989,-25
"Nass","Sockeye",424,"Meziadin","spawner",1990,-37
"Nass","Sockeye",424,"Meziadin","spawner",1991,-26.5
"Nass","Sockeye",424,"Meziadin","spawner",1992,-2.4
"Nass","Sockeye",424,"Meziadin","spawner",1993,24.7
"Nass","Sockeye",424,"Meziadin","spawner",1994,57
"Nass","Sockeye",424,"Meziadin","spawner",1995,74.6
"Nass","Sockeye",424,"Meziadin","spawner",1996,63.9
"Nass","Sockeye",424,"Meziadin","spawner",1997,26
"Nass","Sockeye",424,"Meziadin","spawner",1998,5.4
"Nass","Sockeye",424,"Meziadin","spawner",1999,8.2
"Nass","Sockeye",424,"Meziadin","spawner",2000,-0.2
"Nass","Sockeye",424,"Meziadin","spawner",2001,-8.8
"Nass","Sockeye",424,"Meziadin","spawner",2002,5.7
"Nass","Sockeye",424,"Meziadin","spawner",2003,9.7
"Nass","Sockeye",424,"Meziadin","spawner",2004,4.4
"Nass","Sockeye",424,"Meziadin","spawner",2005,5.2
"Nass","Sockeye",424,"Meziadin","spawner",2006,10.3
"Nass","Sockeye",424,"Meziadin","spawner",2007,-12.5
"Nass","Sockeye",424,"Meziadin","spawner",2008,-17.1
"Nass","Sockeye",424,"Meziadin","spawner",2009,-14.1
"Nass","Sockeye",424,"Meziadin","spawner",2010,-12.2
"Nass","Sockeye",424,"Meziadin","spawner",2011,-9.9
"Nass","Sockeye",424,"Meziadin","spawner",2012,-3.8
"Nass","Sockeye",424,"Meziadin","spawner",2013,-1.3
"Nass","Sockeye",424,"Meziadin","spawner",2014,-4.3
"Nass","Sockeye",424,"Meziadin","spawner",2015,-1.2
"Nass","Sockeye",424,"Meziadin","spawner",2016,-9.2
"Nass","Sockeye",424,"Meziadin","spawner",2017,-12.7
"Nass","Sockeye",424,"Meziadin","spawner",2018,-22
"Nass","Sockeye",424,"Meziadin","spawner",2019,-29.4
"Nass","Sockeye",424,"Meziadin","spawner",2020,-34.7
"Nass","Sockeye",424,"Meziadin","spawner",2021,-21.6
"Nass","Sockeye",424,"Meziadin","spawner",2022,-3
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1982,NA
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1983,NA
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1984,NA
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1985,2.9
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1986,2.9
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1987,-13.5
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1988,-44.3
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1989,-62
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1990,-67.6
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1991,-72.3
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1992,-79.5
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1993,-84.7
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1994,-77.2
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1995,-69.1
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1996,-54.8
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1997,-12.1
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1998,-3.2
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",1999,10.7
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2000,0.5
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2001,-22.1
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2002,-57.8
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2003,-61.3
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2004,-62.2
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2005,-59.9
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2006,-46.7
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2007,-29.2
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2008,7.5
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2009,34.9
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2010,68.6
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2011,98.4
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2012,124.4
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2013,149.1
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2014,226.4
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2015,265
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2016,275.3
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2017,220.4
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2018,279.9
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2019,300.1
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2020,292.6
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2021,341.8
"Nass","Sockeye",426,"Lower Nass-Portland (river-type)","spawner",2022,272.7
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1983,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1984,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1985,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1986,41.7
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1987,29.6
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1988,69.5
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1989,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1990,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1991,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1992,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1993,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1994,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1995,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1996,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1997,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1998,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",1999,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2000,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2001,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2002,NA
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2003,18.9
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2004,152.6
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2005,247.1
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2006,183.3
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2007,154.8
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2008,40
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2009,-13.1
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2010,-26.1
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2011,-71.5
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2012,-86.3
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2013,-82.8
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2014,-77
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2015,-21.1
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2016,259.9
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2017,191.1
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2018,-30.2
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2019,-13.5
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2020,-47.6
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2021,-42
"Nass","Sockeye",427,"Upper Nass River (river-type)","spawner",2022,85.2
"Nass","Steelhead",480,"Nass Summer","spawner",1994,NA
"Nass","Steelhead",480,"Nass Summer","spawner",1995,NA
"Nass","Steelhead",480,"Nass Summer","spawner",1996,NA
"Nass","Steelhead",480,"Nass Summer","spawner",1997,NA
"Nass","Steelhead",480,"Nass Summer","spawner",1998,-30
"Nass","Steelhead",480,"Nass Summer","spawner",1999,-23.5
"Nass","Steelhead",480,"Nass Summer","spawner",2000,4.9
"Nass","Steelhead",480,"Nass Summer","spawner",2001,7.6
"Nass","Steelhead",480,"Nass Summer","spawner",2002,17.7
"Nass","Steelhead",480,"Nass Summer","spawner",2003,27.4
"Nass","Steelhead",480,"Nass Summer","spawner",2004,8.9
"Nass","Steelhead",480,"Nass Summer","spawner",2005,-3.9
"Nass","Steelhead",480,"Nass Summer","spawner",2006,-21.2
"Nass","Steelhead",480,"Nass Summer","spawner",2007,-36.1
"Nass","Steelhead",480,"Nass Summer","spawner",2008,-38.9
"Nass","Steelhead",480,"Nass Summer","spawner",2009,-13.6
"Nass","Steelhead",480,"Nass Summer","spawner",2010,4.4
"Nass","Steelhead",480,"Nass Summer","spawner",2011,41.7
"Nass","Steelhead",480,"Nass Summer","spawner",2012,66.1
"Nass","Steelhead",480,"Nass Summer","spawner",2013,48.9
"Nass","Steelhead",480,"Nass Summer","spawner",2014,40.4
"Nass","Steelhead",480,"Nass Summer","spawner",2015,34.1
"Nass","Steelhead",480,"Nass Summer","spawner",2016,37
"Nass","Steelhead",480,"Nass Summer","spawner",2017,27.2
"Nass","Steelhead",480,"Nass Summer","spawner",2018,65.4
"Nass","Steelhead",480,"Nass Summer","spawner",2019,47.9
"Nass","Steelhead",480,"Nass Summer","spawner",2020,13.1
"Nass","Steelhead",480,"Nass Summer","spawner",2021,-14.9
"Nass","Steelhead",480,"Nass Summer","spawner",2022,-9.7
"Central Coast","Chinook",509,"Docee","spawner",1980,NA
"Central Coast","Chinook",509,"Docee","spawner",1981,NA
"Central Coast","Chinook",509,"Docee","spawner",1982,NA
"Central Coast","Chinook",509,"Docee","spawner",1983,129.7
"Central Coast","Chinook",509,"Docee","spawner",1984,103.5
"Central Coast","Chinook",509,"Docee","spawner",1985,40.2
"Central Coast","Chinook",509,"Docee","spawner",1986,7.1
"Central Coast","Chinook",509,"Docee","spawner",1987,7.1
"Central Coast","Chinook",509,"Docee","spawner",1988,15.7
"Central Coast","Chinook",509,"Docee","spawner",1989,15.1
"Central Coast","Chinook",509,"Docee","spawner",1990,13.9
"Central Coast","Chinook",509,"Docee","spawner",1991,-4.4
"Central Coast","Chinook",509,"Docee","spawner",1992,-19.8
"Central Coast","Chinook",509,"Docee","spawner",1993,17.9
"Central Coast","Chinook",509,"Docee","spawner",1994,30.5
"Central Coast","Chinook",509,"Docee","spawner",1995,23.4
"Central Coast","Chinook",509,"Docee","spawner",1996,3.8
"Central Coast","Chinook",509,"Docee","spawner",1997,-41.8
"Central Coast","Chinook",509,"Docee","spawner",1998,-35.6
"Central Coast","Chinook",509,"Docee","spawner",1999,-31.9
"Central Coast","Chinook",509,"Docee","spawner",2000,-19
"Central Coast","Chinook",509,"Docee","spawner",2001,6.6
"Central Coast","Chinook",509,"Docee","spawner",2002,-22.9
"Central Coast","Chinook",509,"Docee","spawner",2003,-32.2
"Central Coast","Chinook",509,"Docee","spawner",2004,-32.9
"Central Coast","Chinook",509,"Docee","spawner",2005,-32.9
"Central Coast","Chinook",509,"Docee","spawner",2006,-17
"Central Coast","Chinook",509,"Docee","spawner",2007,-1.3
"Central Coast","Chinook",509,"Docee","spawner",2008,-11.2
"Central Coast","Chinook",509,"Docee","spawner",2009,1.3
"Central Coast","Chinook",509,"Docee","spawner",2010,-13.6
"Central Coast","Chinook",509,"Docee","spawner",2011,-44.2
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1980,NA
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1981,NA
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1982,NA
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1983,NA
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1984,3.2
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1985,-8.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1986,3.8
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1987,-3.9
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1988,-26
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1989,-39.3
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1990,-34.2
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1991,-41.1
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1992,-42.9
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1993,-42.1
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1994,-38.1
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1995,-54.3
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1996,-40.1
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1997,-33
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1998,-10.9
"Central Coast","Chinook",510,"Rivers Inlet","spawner",1999,28.6
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2000,137.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2001,219.8
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2002,285.3
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2003,248.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2004,208.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2005,169.3
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2006,127.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2007,70.5
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2008,56
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2009,40.7
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2010,2.5
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2011,-9.6
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2012,-21.4
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2013,-16.2
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2014,-19.6
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2015,-15.8
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2016,-33.2
"Central Coast","Chinook",510,"Rivers Inlet","spawner",2017,-38.1
"Central Coast","Chinook",511,"Wannock","spawner",1980,NA
"Central Coast","Chinook",511,"Wannock","spawner",1981,NA
"Central Coast","Chinook",511,"Wannock","spawner",1982,NA
"Central Coast","Chinook",511,"Wannock","spawner",1983,NA
"Central Coast","Chinook",511,"Wannock","spawner",1984,-52.8
"Central Coast","Chinook",511,"Wannock","spawner",1985,-48.8
"Central Coast","Chinook",511,"Wannock","spawner",1986,-41.2
"Central Coast","Chinook",511,"Wannock","spawner",1987,-15.8
"Central Coast","Chinook",511,"Wannock","spawner",1988,-0.7
"Central Coast","Chinook",511,"Wannock","spawner",1989,31.1
"Central Coast","Chinook",511,"Wannock","spawner",1990,35.2
"Central Coast","Chinook",511,"Wannock","spawner",1991,24.6
"Central Coast","Chinook",511,"Wannock","spawner",1992,38.1
"Central Coast","Chinook",511,"Wannock","spawner",1993,58.6
"Central Coast","Chinook",511,"Wannock","spawner",1994,63.6
"Central Coast","Chinook",511,"Wannock","spawner",1995,58.6
"Central Coast","Chinook",511,"Wannock","spawner",1996,44.4
"Central Coast","Chinook",511,"Wannock","spawner",1997,27.3
"Central Coast","Chinook",511,"Wannock","spawner",1998,7.9
"Central Coast","Chinook",511,"Wannock","spawner",1999,-26.9
"Central Coast","Chinook",511,"Wannock","spawner",2000,-20.7
"Central Coast","Chinook",511,"Wannock","spawner",2001,-17.8
"Central Coast","Chinook",511,"Wannock","spawner",2002,-23.4
"Central Coast","Chinook",511,"Wannock","spawner",2003,-40.4
"Central Coast","Chinook",511,"Wannock","spawner",2004,-14.7
